"act_key","avg_presence","avg_people_cnt","avg_activity","max_activity","cnt"
"5546185","0","0.0000","0","0","0"
"5546186","1","1.0000","0.0271","0.0271","1"
"5546187","0","0.0000","0","0","0"
"5546188","0","2.0000","0","0","0"
"5546189","1","2.0000","5.52625179","34.6224","27"
"5546190","0","0.0000","0","0","0"
"5546191","0","0.0000","0","0","0"
"5546192","0","0.0000","0","0","0"
"5546193","0","0.0000","0","0","0"
"5546194","0","0.0000","0","0","0"
"5546195","0","0.0000","0","0","0"
"5546196","0","0.0000","0","0","0"
"5546197","0","0.0000","0","0","0"
"5546198","0","0.0000","0","0","0"
"5546199","0","0.0000","0","0","0"
"5546200","1","2.0000","4.44627991","7.7015","5"
"5546201","1","2.0000","1.9926499899999999","5.1962","6"
"5546202","0","0.0000","0","0","0"
"5546203","0","0.0000","0","0","0"
"5546204","1","2.0000","4.37875285","35.0859","70"
"5546205","1","2.0000","4.9413764","22.8486","72"
"5546206","1","2.0000","3.97027695","20.1242","39"
"5546207","1","2.0000","4.56316844","16.1452","19"
"5546208","0","0.0000","0","0","0"
"5546209","1","2.0000","4.37331781","19.8485","28"
"5546210","0","0.0000","0","0","0"
"5546211","1","2.0000","3.28317142","17.3025","7"
"5546212","1","2.0000","4.81278331","17.4373","36"
"5546213","0","0.0000","0","0","0"
"5546214","0","0.0000","0","0","0"
"5546215","1","2.0000","6.79328181","32.9688","11"
"5546216","1","2.0000","4.27812197","20.0352","50"
"5546217","1","2.0000","3.53994089","18.4121","22"
"5546218","0","0.0000","0","0","0"
"5546219","0","0.0000","0","0","0"
"5546220","0","0.0000","0","0","0"
"5546221","0","0.0000","0","0","0"
"5546222","0","0.0000","0","0","0"
"5546223","0","0.0000","0","0","0"
"5546224","0","0.0000","0","0","0"
"5546225","0","0.0000","0","0","0"
"5546226","0","0.0000","0","0","0"
"5546227","0","0.0000","0","0","0"
"5546228","0","0.0000","0","0","0"
"5546229","0","0.0000","0","0","0"
"5546230","0","0.0000","0","0","0"
"5546231","1","2.0000","4.44572307","16.7363","39"
"5546232","0","0.0000","0","0","0"
"5546233","0","0.0000","0","0","0"
"5546234","0","0.0000","0","0","0"
"5546235","0","0.0000","0","0","0"
"5546236","0","0.0000","0","0","0"
"5546237","0","0.0000","0","0","0"
"5546238","0","0.0000","0","0","0"
"5546239","0","0.0000","0","0","0"
"5546240","0","0.0000","0","0","0"
"5546241","0","0.0000","0","0","0"
"5546242","0","0.0000","0","0","0"
"5546243","0","0.0000","0","0","0"
"5546244","0","0.0000","0","0","0"
"5546245","0","0.0000","0","0","0"
"5546246","0","0.0000","0","0","0"
"5546247","0","0.0000","0","0","0"
"5546248","0","0.0000","0","0","0"
"5546249","0","0.0000","0","0","0"
"5546250","0","0.0000","0","0","0"
"5546251","0","2.0000","0","0","0"
"5546252","0","0.0000","0","0","0"
"5546253","0","0.0000","0","0","0"
"5546254","0","2.0000","0","0","0"
"5546255","0","0.0000","0","0","0"
"5546256","1","2.0000","3.2815109","32.4705","46"
"5546257","0","0.0000","0","0","0"
"5546258","0","0.0000","0","0","0"
"5546259","0","0.0000","0","0","0"
"5546260","1","2.0000","4.89358626","32.3155","22"
"5546261","1","2.0000","3.86279359","41.8774","47"
"5546262","0","0.0000","0","0","0"
"5546263","0","2.0000","0","0","0"
"5546264","0","0.0000","0","0","0"
"5546265","1","3.0000","10.04911516","59.2629","158"
"5546266","1","2.0000","12.3162028","57.5446","144"
"5546267","1","2.0000","12.49993078","55.9486","13"
"5546268","1","2.0000","11.10972505","95.9887","20"
"5546269","0","0.0000","0","0","0"
"5546270","0","2.0000","0","0","0"
"5546271","1","2.0000","5.42825538","33.0058","65"
"5546272","1","2.0000","9.16619987","18.9912","5"
"5546273","0","0.0000","0","0","0"
"5546274","0","0.0000","0","0","0"
"5546275","1","2.0000","2.5141223","6.3295","9"
"5546276","0","0.0000","0","0","0"
"5546277","1","2.0000","8.89812172","70.4679","14"
"5546278","1","2.0000","5.78360551","22.9684","18"
"5546279","1","2.0000","9.67065119","39.5937","43"
"5546280","0","0.0000","0","0","0"
"5546281","1","2.0000","2.26568005","4.7628","5"
"5546282","0","0.0000","0","0","0"
"5546283","1","2.0000","12.33217102","49.9308","31"
"5546284","1","1.0000","0.662","0.662","1"
"5546285","0","0.0000","0","0","0"
"5546286","0","0.0000","0","0","0"
"5546287","0","0.0000","0","0","0"
"5546288","0","0.0000","0","0","0"
"5546289","1","2.0000","5.7225750699999995","16.7152","20"
"5546290","1","1.0000","9.79641704","26.1068","41"
"5546291","1","1.0000","1.00590003","1.0059","1"
"5546292","0","0.0000","0","0","0"
"5546293","1","2.0000","5.30615631","25.4493","16"
"5546294","0","0.0000","0","0","0"
"5546295","1","2.0000","9.30132494","63.0657","68"
"5546296","1","2.0000","7.39587731","41.8184","75"
"5546297","1","2.0000","8.34624664","39.8397","75"
"5546298","0","2.0000","0","0","0"
"5546299","0","2.0000","0","0","0"
"5546300","0","2.0000","0","0","0"
"5546301","0","0.0000","0","0","0"
"5546302","1","2.0000","7.62169473","22.5758","19"
"5546303","0","0.0000","0","0","0"
"5546304","1","1.0000","-2.96507503","0.0829","4"
"5546305","0","2.0000","0","0","0"
"5546306","0","2.0000","0","0","0"
"5546307","0","0.0000","0","0","0"
"5546308","0","0.0000","0","0","0"
"5546309","0","0.0000","0","0","0"
"5546310","1","2.0000","8.93918588","58.4723","78"
"5546311","1","1.0000","5.97438336","10.8423","6"
"5546312","1","1.0000","5.11907136","12.6549","7"
"5546313","1","2.0000","7.67356139","58.4384","101"
"5546314","1","1.0000","2.2983980600000002","45.7473","52"
"5546315","1","2.0000","6.25266837","45.703","19"
"5546316","1","1.0000","1.86413671","17.4393","30"
"5546317","1","1.0000","4.55322786","21.7996","18"
"5546318","0","0.0000","0","0","0"
"5546319","1","2.0000","5.9065189","32.2161","37"
"5546320","1","2.0000","3.82235458","12.4371","11"
"5546321","0","0.0000","0","0","0"
"5546322","1","2.0000","5.0019","14.1774","6"
"5546323","1","2.0000","10.00339176","56.1218","206"
"5546324","1","2.0000","5.84876366","25.0223","33"
"5546325","1","2.0000","6.8740786499999995","16.5979","14"
"5546326","1","1.0000","9.86720002","17.296","15"
"5546327","0","0.0000","0","0","0"
"5546328","1","2.0000","0.90716001","1.6985000000000001","5"
"5546329","1","2.0000","11.79912353","54.627","51"
"5546330","1","2.0000","6.04149736","37.9145","37"
"5546331","0","0.0000","0","0","0"
"5546332","1","2.0000","2.97628891","7.7209","9"
"5546333","1","2.0000","7.23881251","19.405","8"
"5546334","0","0.0000","0","0","0"
"5546335","0","0.0000","0","0","0"
"5546336","0","0.0000","0","0","0"
"5546337","0","0.0000","0","0","0"
"5546338","1","2.0000","3.15557775","8.9225","9"
"5546339","0","2.0000","0","0","0"
"5546340","1","2.0000","107.13607217","217.8991","4"
"5546341","0","0.0000","0","0","0"
"5546342","1","2.0000","12.70371219","68.0538","25"
"5546343","1","1.0000","1.97744999","5.6292","4"
"5546344","0","0.0000","0","0","0"
"5546345","0","0.0000","0","0","0"
"5546346","1","1.0000","0.1103","0.1103","1"
"5546347","1","2.0000","8.29666668","27.6259","24"
"5546348","0","0.0000","0","0","0"
"5546349","0","0.0000","0","0","0"
"5546350","0","0.0000","0","0","0"
"5546351","1","1.0000","0.1217","0.1217","1"
"5546352","1","1.0000","12.21010476","42.9469","21"
"5546353","0","0.0000","0","0","0"
"5546354","1","2.0000","6.28086004","17.6238","30"
"5546355","1","2.0000","3.03037142","6.1946","28"
"5546356","1","1.0000","8.875978570000001","36.4646","14"
"5546357","1","1.0000","2.09925002","2.3657","2"
"5546358","0","0.0000","0","0","0"
"5546359","1","2.0000","11.88667782","61.0796","27"
"5546360","1","1.0000","14.95374442","34.9865","9"
"5546361","1","2.0000","10.03798571","28.7963","21"
"5546362","1","2.0000","9.87209989","28.2571","8"
"5546363","0","0.0000","0","0","0"
"5546364","1","1.0000","3.60252519","8.0614","4"
"5546365","1","1.0000","4.36104997","8.6404","2"
"5546366","0","0.0000","0","0","0"
"5546367","1","2.0000","0.90521818","3.5806","11"
"5546368","1","1.0000","0.0762","0.1524","2"
"5546369","0","0.0000","0","0","0"
"5546370","1","1.0000","0.85570002","4.2659","11"
"5546371","0","0.0000","0","0","0"
"5546372","0","0.0000","0","0","0"
"5546373","0","0.0000","0","0","0"
"5546374","0","0.0000","0","0","0"
"5546375","0","0.0000","0","0","0"
"5546376","0","0.0000","0","0","0"
"5546377","0","0.0000","0","0","0"
"5546378","1","2.0000","15.88740038","75.468","6"
"5546379","0","0.0000","0","0","0"
"5546380","1","2.0000","0.72009999","1.7663","4"
"5546381","0","0.0000","0","0","0"
"5546382","0","0.0000","0","0","0"
"5546383","1","2.0000","1.36267494","5.2249","4"
"5546384","0","0.0000","0","0","0"
"5546385","0","0.0000","0","0","0"
"5546386","0","0.0000","0","0","0"
"5546387","0","0.0000","0","0","0"
"5546388","1","2.0000","2.66689987","17.4045","8"
"5546389","0","0.0000","0","0","0"
"5546390","0","0.0000","0","0","0"
"5546391","0","0.0000","0","0","0"
"5546392","1","2.0000","1.60513","3.8978","10"
"5546393","1","2.0000","17.5904538","61.1788","78"
"5546394","1","2.0000","18.86189285","74.7878","14"
"5546395","0","0.0000","0","0","0"
"5546396","0","0.0000","0","0","0"
"5546397","1","1.0000","0.02725","0.0545","2"
"5546398","1","1.0000","3.65470014","17.4085","5"
"5546399","0","0.0000","0","0","0"
"5546400","0","0.0000","0","0","0"
"5546401","1","1.0000","6.82976679","20.2292","3"
"5546402","0","0.0000","0","0","0"
"5546403","1","1.0000","15.45129964","46.0603","3"
"5546404","1","1.0000","2.94048326","6.2113","6"
"5546405","1","2.0000","5.45195006","22.7875","6"
"5546406","0","0.0000","0","0","0"
"5546407","1","2.0000","8.51182226","51.784","36"
"5546408","1","2.0000","10.96563154","72.5089","16"
"5546409","0","0.0000","0","0","0"
"5546410","1","2.0000","11.71296442","37.2759","42"
"5546411","1","1.0000","9.45641667","16.9258","6"
"5546412","0","0.0000","0","0","0"
"5546413","1","2.0000","1.48108003","4.1037","5"
"5546414","1","2.0000","7.98564995","26.8225","18"
"5546415","1","1.0000","0.0922","0.0922","1"
"5546416","1","2.0000","0.97466669","2.6247","3"
"5546417","1","1.0000","5.91782336","18.4721","30"
"5546418","1","1.0000","7.59604285","23.5702","7"
"5546419","1","1.0000","6.20766012","9.7257","5"
"5546420","1","1.0000","3.71323744","9.9219","16"
"5546421","1","2.0000","3.43305013","9.7686","4"
"5546422","0","2.0000","0","0","0"
"5546423","0","2.0000","0","0","0"
"5546424","1","2.0000","6.15299995","35.7617","9"
"5546425","1","2.0000","6.55161262","35.8646","8"
"5546426","0","0.0000","0","0","0"
"5546427","0","0.0000","0","0","0"
"5546428","0","0.0000","0","0","0"
"5546429","1","2.0000","5.84883998","19.531","20"
"5546430","1","2.0000","5.42952605","18.987","23"
"5546431","1","2.0000","1.41816667","3.8535","6"
"5546432","1","1.0000","0.22845","0.4485","2"
"5546433","0","0.0000","0","0","0"
"5546434","1","2.0000","5.12825288","25.9586","34"
"5546435","0","0.0000","0","0","0"
"5546436","0","0.0000","0","0","0"
"5546437","1","2.0000","8.51848744","41.9962","16"
"5546438","1","2.0000","4.43462245","33.3183","40"
"5546439","0","0.0000","0","0","0"
"5546440","0","0.0000","0","0","0"
"5546441","0","0.0000","0","0","0"
"5546442","0","2.0000","0","0","0"
"5546443","1","2.0000","2.93403005","7.2895","10"
"5546444","1","1.0000","2.19483328","3.4743","3"
"5546445","1","2.0000","9.96237933","54.0355","208"
"5546446","0","0.0000","0","0","0"
"5546447","0","0.0000","0","0","0"
"5546448","0","2.0000","0","0","0"
"5546449","0","2.0000","0","0","0"
"5546450","0","2.0000","0","0","0"
"5546451","1","2.0000","2.02908003","5.0275","5"
"5546452","0","2.0000","0","0","0"
"5546453","0","0.0000","0","0","0"
"5546454","1","2.0000","7.6495545499999995","22.4125","22"
"5546455","1","2.0000","6.9780750099999995","14.5486","12"
"5546456","0","2.0000","0","0","0"
"5546457","0","2.0000","0","0","0"
"5546458","0","0.0000","0","0","0"
"5546459","1","2.0000","9.11038893","20.2112","9"
"5546460","0","0.0000","0","0","0"
"5546461","0","0.0000","0","0","0"
"5546462","0","0.0000","0","0","0"
"5546463","0","0.0000","0","0","0"
"5546464","0","0.0000","0","0","0"
"5546465","0","0.0000","0","0","0"
"5546466","0","0.0000","0","0","0"
"5546467","0","0.0000","0","0","0"
"5546468","1","2.0000","4.42547919","21.3013","24"
"5546469","1","2.0000","11.24855006","53.6309","14"
"5546470","0","0.0000","0","0","0"
"5546471","0","0.0000","0","0","0"
"5546472","0","0.0000","0","0","0"
"5546473","0","0.0000","0","0","0"
"5546474","1","1.0000","0.16326667","0.2389","3"
"5546475","1","2.0000","3.4129016500000002","29.6816","59"
"5546476","0","0.0000","0","0","0"
"5546477","0","0.0000","0","0","0"
"5546478","0","0.0000","0","0","0"
"5546479","0","0.0000","0","0","0"
"5546480","0","0.0000","0","0","0"
"5546481","0","0.0000","0","0","0"
"5546482","0","0.0000","0","0","0"
"5546483","0","0.0000","0","0","0"
"5546484","0","0.0000","0","0","0"
"5546485","0","0.0000","0","0","0"
"5546486","0","0.0000","0","0","0"
"5546487","0","0.0000","0","0","0"
"5546488","1","2.0000","1.69093335","2.0715","3"
"5546489","1","2.0000","3.52954254","21.6804","47"
"5546490","0","0.0000","0","0","0"
"5546491","0","0.0000","0","0","0"
"5546492","0","0.0000","0","0","0"
"5546493","0","0.0000","0","0","0"
"5546494","0","0.0000","0","0","0"
"5546495","0","0.0000","0","0","0"
"5546496","0","0.0000","0","0","0"
"5546497","0","0.0000","0","0","0"
"5546498","0","0.0000","0","0","0"
"5546499","0","0.0000","0","0","0"
"5546500","0","0.0000","0","0","0"
"5546501","0","0.0000","0","0","0"
"5546502","0","0.0000","0","0","0"
"5546503","0","0.0000","0","0","0"
"5546504","0","0.0000","0","0","0"
"5546505","0","0.0000","0","0","0"
"5546506","0","0.0000","0","0","0"
"5546507","0","0.0000","0","0","0"
"5546508","0","0.0000","0","0","0"
"5546509","0","0.0000","0","0","0"
"5546510","0","0.0000","0","0","0"
"5546511","0","0.0000","0","0","0"
"5546512","0","0.0000","0","0","0"
"5546513","1","2.0000","15.57940002","48.7202","8"
"5546514","0","2.0000","0","0","0"
"5546515","0","2.0000","0","0","0"
"5546516","0","0.0000","0","0","0"
"5546517","0","0.0000","0","0","0"
"5546518","0","0.0000","0","0","0"
"5546519","0","0.0000","0","0","0"
"5546520","0","0.0000","0","0","0"
"5546521","0","0.0000","0","0","0"
"5546522","0","0.0000","0","0","0"
"5546523","0","0.0000","0","0","0"
"5546524","0","0.0000","0","0","0"
"5546525","0","0.0000","0","0","0"
"5546526","0","2.0000","0","0","0"
"5546527","0","0.0000","0","0","0"
"5546528","1","2.0000","2.39544006","10.9237","5"
"5546529","1","2.0000","4.20158891","10.2551","18"
"5546530","0","2.0000","0","0","0"
"5546531","0","2.0000","0","0","0"
"5546532","1","2.0000","7.4159767","17.8151","30"
"5546533","1","2.0000","1.91060004","7.6866","9"
"5546534","0","0.0000","0","0","0"
"5546535","1","2.0000","7.21466474","22.8425","17"
"5546536","1","2.0000","3.73063326","6.8834","3"
"5546537","0","2.0000","0","0","0"
"5546538","1","2.0000","4.81954394","23.7323","41"
"5546539","1","2.0000","2.05002415","14.3865","29"
"5546540","1","2.0000","1.83035004","3.5243","4"
"5546541","0","2.0000","0","0","0"
"5546542","1","2.0000","5.32153998","18.0961","35"
"5546543","1","2.0000","6.67730002","24.8492","33"
"5546544","1","2.0000","0.25920001","0.2592","1"
"5546545","0","0.0000","0","0","0"
"5546546","1","2.0000","0.1122","0.1122","1"
"5546547","0","0.0000","0","0","0"
"5546548","0","0.0000","0","0","0"
"5546549","1","2.0000","1.52762499","5.8272","8"
"5546550","0","0.0000","0","0","0"
"5546551","0","0.0000","0","0","0"
"5546552","1","2.0000","4.32881673","19.4561","6"
"5546553","1","2.0000","8.695975","25.8568","8"
"5546554","1","2.0000","12.69584571","44.7841","142"
"5546555","1","2.0000","5.90081804","39.4301","72"
"5546556","1","2.0000","4.80458826","21.689799999999998","34"
"5546557","1","2.0000","5.917991","38.3171","11"
"5546558","1","2.0000","0.57429999","1.3736","4"
"5546559","1","2.0000","7.27354289","33.5825","7"
"5546560","0","2.0000","0","0","0"
"5546561","1","2.0000","1.2889571499999999","4.4969","7"
"5546562","1","2.0000","9.10376499","41.4198","20"
"5546563","0","0.0000","0","0","0"
"5546564","0","0.0000","0","0","0"
"5546565","0","2.0000","0","0","0"
"5546566","1","2.0000","5.62343934","19.1937","28"
"5546567","1","2.0000","4.53961676","20.162","6"
"5546568","0","0.0000","0","0","0"
"5546569","1","2.0000","6.36909203","29.2461","25"
"5546570","1","2.0000","10.80902734","49.7527","11"
"5546571","1","2.0000","9.87846999","57.6975","50"
"5546572","1","2.0000","14.37985744","55.1803","7"
"5546573","1","2.0000","6.37371821","13.5031","22"
"5546574","1","2.0000","13.22020046","35.3389","3"
"5546575","0","0.0000","0","0","0"
"5546576","1","1.0000","0.49477501","0.9707","4"
"5546577","1","2.0000","7.12899468","20.7683","19"
"5546578","1","1.0000","11.61130007","18.0328","6"
"5546579","1","1.0000","3.44636668","9.015","15"
"5546580","1","1.0000","3.7529388900000002","9.2676","36"
"5546581","1","2.0000","7.22775865","32.5047","29"
"5546582","1","2.0000","1.71608887","8.5245","9"
"5546583","1","2.0000","13.38574446","41.5477","18"
"5546584","1","2.0000","12.04982791","70.6651","25"
"5546585","1","2.0000","4.69697711","14.0152","35"
"5546586","0","0.0000","0","0","0"
"5546587","0","0.0000","0","0","0"
"5546588","0","0.0000","0","0","0"
"5546589","0","0.0000","0","0","0"
"5546590","1","1.0000","0.1116","0.1116","1"
"5546591","1","1.0000","9.54944429","26.0427","9"
"5546592","0","0.0000","0","0","0"
"5546593","0","0.0000","0","0","0"
"5546594","0","0.0000","0","0","0"
"5546595","0","2.0000","0","0","0"
"5546596","0","0.0000","0","0","0"
"5546597","0","2.0000","0","0","0"
"5546598","0","0.0000","0","0","0"
"5546599","0","0.0000","0","0","0"
"5546600","1","2.0000","8.03338939","47.581","47"
"5546601","1","2.0000","8.68040769","49.338","39"
"5546602","1","1.0000","0.40509999","0.4051","1"
"5546603","1","2.0000","3.42914999","10.1207","8"
"5546604","0","0.0000","0","0","0"
"5546605","0","2.0000","0","0","0"
"5546606","0","0.0000","0","0","0"
"5546607","0","2.0000","0","0","0"
"5546608","0","0.0000","0","0","0"
"5546609","0","0.0000","0","0","0"
"5546610","0","0.0000","0","0","0"
"5546611","1","2.0000","0.31253333","0.6759","3"
"5546612","0","0.0000","0","0","0"
"5546613","0","0.0000","0","0","0"
"5546614","0","0.0000","0","0","0"
"5546615","0","0.0000","0","0","0"
"5546616","0","0.0000","0","0","0"
"5546617","1","2.0000","0.1114","0.179","2"
"5546618","0","0.0000","0","0","0"
"5546619","0","0.0000","0","0","0"
"5546620","0","0.0000","0","0","0"
"5546621","0","0.0000","0","0","0"
"5546622","0","0.0000","0","0","0"
"5546623","0","0.0000","0","0","0"
"5546624","1","2.0000","8.29930508","64.097","40"
"5546625","1","2.0000","6.56654299","38.5456","7"
"5546626","1","2.0000","4.51159091","23.1763","22"
"5546627","1","2.0000","4.86139223","33.0744","64"
"5546628","1","2.0000","1.04006","1.8591","5"
"5546629","1","2.0000","2.35168331","6.0607","6"
"5546630","1","2.0000","8.95525377","36.0394","26"
"5546631","0","2.0000","0","0","0"
"5546632","0","0.0000","0","0","0"
"5546633","0","0.0000","0","0","0"
"5546634","0","0.0000","0","0","0"
"5546635","0","0.0000","0","0","0"
"5546636","1","2.0000","3.1635","17.8235","35"
"5546637","1","1.0000","4.70181058","14.588","19"
"5546638","1","1.0000","1.98478307","13.2455","65"
"5546639","1","2.0000","9.6141636","63.9777","187"
"5546640","1","2.0000","7.89890449","43.2811","112"
"5546641","1","2.0000","1.7925875100000002","6.2364","8"
"5546642","1","3.0000","10.80778363","74.4733","55"
"5546643","1","2.0000","4.2134074","22.1925","27"
"5546644","0","0.0000","0","0","0"
"5546645","1","2.0000","7.44596301","43.1101","46"
"5546646","1","2.0000","14.16115652","47.6869","23"
"5546647","1","2.0000","6.32754877","27.4858","80"
"5546648","1","3.0000","5.46110526","38.6753","172"
"5546649","1","2.0000","7.00579302","59.8564","229"
"5546650","1","2.0000","2.30022858","2.7588","7"
"5546651","0","0.0000","0","0","0"
"5546652","0","0.0000","0","0","0"
"5546653","0","0.0000","0","0","0"
"5546654","1","2.0000","-0.05954999999999999","0.7227","10"
"5546655","0","0.0000","0","0","0"
"5546656","0","0.0000","0","0","0"
"5546657","1","1.0000","0.0055","0.0055","1"
"5546658","1","2.0000","1.88235557","7.6541","9"
"5546659","0","0.0000","0","0","0"
"5546660","0","0.0000","0","0","0"
"5546661","0","0.0000","0","0","0"
"5546662","0","0.0000","0","0","0"
"5546663","1","2.0000","4.14952302","20.32","13"
"5546664","0","0.0000","0","0","0"
"5546665","1","2.0000","6.39533803","50.7992","42"
"5546666","1","2.0000","2.44885","4.0814","6"
"5546667","0","0.0000","0","0","0"
"5546668","0","2.0000","0","0","0"
"5546669","1","2.0000","3.0556875","10.1434","8"
"5546670","1","1.0000","1.82809998","3.5629999999999997","2"
"5546671","1","2.0000","8.20976806","34.2331","25"
"5546672","1","2.0000","11.35923842","62.0068","112"
"5546673","1","2.0000","18.49712095","99.4235","19"
"5546674","0","0.0000","0","0","0"
"5546675","0","0.0000","0","0","0"
"5546676","0","0.0000","0","0","0"
"5546677","0","0.0000","0","0","0"
"5546678","0","0.0000","0","0","0"
"5546679","0","2.0000","0","0","0"
"5546680","1","2.0000","3.86721433","14.4693","7"
"5546681","1","2.0000","1.51966","4.0263","5"
"5546682","0","0.0000","0","0","0"
"5546683","0","0.0000","0","0","0"
"5546684","0","2.0000","0","0","0"
"5546685","1","2.0000","7.25149111","58.0674","11"
"5546686","1","2.0000","11.40754941","43.5512","83"
"5546687","1","2.0000","10.10941319","56.205","23"
"5546688","0","0.0000","0","0","0"
"5546689","0","0.0000","0","0","0"
"5546690","0","0.0000","0","0","0"
"5546691","0","0.0000","0","0","0"
"5546692","1","2.0000","8.41129984","23.2184","8"
"5546693","1","2.0000","2.91056434","9.3957","14"
"5546694","0","0.0000","0","0","0"
"5546695","0","0.0000","0","0","0"
"5546696","0","0.0000","0","0","0"
"5546697","0","0.0000","0","0","0"
"5546698","1","2.0000","1.11615999","3.001","5"
"5546699","0","0.0000","0","0","0"
"5546700","1","2.0000","11.28560551","80.7867","108"
"5546701","0","0.0000","0","0","0"
"5546702","0","0.0000","0","0","0"
"5546703","0","0.0000","0","0","0"
"5546704","0","0.0000","0","0","0"
"5546705","0","0.0000","0","0","0"
"5546706","0","0.0000","0","0","0"
"5546707","1","2.0000","5.98520002","29.4105","67"
"5546708","1","2.0000","10.80144641","32.1594","28"
"5546709","1","2.0000","0.67779998","0.9104","2"
"5546710","1","2.0000","6.80981653","26.5733","12"
"5546711","1","2.0000","9.62362173","34.4296","23"
"5546712","1","2.0000","5.39950558","25.5278","18"
"5546713","1","1.0000","3.71882498","6.4829","4"
"5546714","1","1.0000","3.74545009","10.8485","4"
"5546715","0","0.0000","0","0","0"
"5546716","0","0.0000","0","0","0"
"5546717","1","2.0000","7.81358732","65.7926","63"
"5546718","1","2.0000","4.04516246","19.4422","8"
"5546719","1","2.0000","10.13328999","53.8226","50"
"5546720","1","2.0000","8.93867042","55.661","44"
"5546721","0","2.0000","0","0","0"
"5546722","0","0.0000","0","0","0"
"5546723","0","0.0000","0","0","0"
"5546724","1","2.0000","5.79647915","33.615","43"
"5546725","1","2.0000","1.44727781","6.2737","9"
"5546726","1","2.0000","6.35247521","15.4968","4"
"5546727","1","2.0000","5.0262697","17.916","33"
"5546728","0","2.0000","0","0","0"
"5546729","1","2.0000","3.17115002","15.4609","16"
"5546730","1","2.0000","6.34365804","21.1375","31"
"5546731","0","0.0000","0","0","0"
"5546732","1","2.0000","1.023125","2.2089","8"
"5546733","0","2.0000","0","0","0"
"5546734","1","2.0000","2.97187689","19.6393","26"
"5546735","0","0.0000","0","0","0"
"5546736","0","0.0000","0","0","0"
"5546737","1","2.0000","5.40125238","14.2102","21"
"5546738","1","2.0000","12.84186508","59.233","229"
"5546739","1","3.0000","5.56890248","50.8167","122"
"5546740","1","2.0000","5.87679997","62.1811","66"
"5546741","1","2.0000","3.15128747","14.5776","8"
"5546742","1","2.0000","2.85845457","9.96","11"
"5546743","0","2.0000","0","0","0"
"5546744","0","2.0000","0","0","0"
"5546745","1","2.0000","3.36311176","11.2744","17"
"5546746","0","2.0000","0","0","0"
"5546747","1","2.0000","3.3284105","16.3937","19"
"5546748","0","0.0000","0","0","0"
"5546749","1","2.0000","3.98340667","11.6333","15"
"5546750","1","2.0000","1.03108335","3.3287","6"
"5546751","0","0.0000","0","0","0"
"5546752","0","0.0000","0","0","0"
"5546753","1","2.0000","5.7679133","23.2517","15"
"5546754","0","0.0000","0","0","0"
"5546755","0","0.0000","0","0","0"
"5546756","0","0.0000","0","0","0"
"5546757","0","0.0000","0","0","0"
"5546758","1","2.0000","7.44885399","45.0007","13"
"5546759","0","0.0000","0","0","0"
"5546760","0","0.0000","0","0","0"
"5546761","0","0.0000","0","0","0"
"5546762","0","0.0000","0","0","0"
"5546763","0","0.0000","0","0","0"
"5546764","0","0.0000","0","0","0"
"5546765","0","0.0000","0","0","0"
"5546766","0","0.0000","0","0","0"
"5546767","0","2.0000","0","0","0"
"5546768","0","0.0000","0","0","0"
"5546769","1","2.0000","0.79786002","2.9172000000000002","5"
"5546770","0","0.0000","0","0","0"
"5546771","0","0.0000","0","0","0"
"5546772","0","0.0000","0","0","0"
"5546773","0","0.0000","0","0","0"
"5546774","0","0.0000","0","0","0"
"5546775","0","0.0000","0","0","0"
"5546776","0","0.0000","0","0","0"
"5546777","0","0.0000","0","0","0"
"5546778","0","0.0000","0","0","0"
"5546779","0","0.0000","0","0","0"
"5546780","0","0.0000","0","0","0"
"5546781","0","0.0000","0","0","0"
"5546782","0","0.0000","0","0","0"
"5546783","0","0.0000","0","0","0"
"5546784","0","0.0000","0","0","0"
"5546785","0","0.0000","0","0","0"
"5546786","0","0.0000","0","0","0"
"5546787","0","0.0000","0","0","0"
"5546788","1","2.0000","6.54756008","28.7875","5"
"5546789","0","0.0000","0","0","0"
"5546790","0","0.0000","0","0","0"
"5546791","0","0.0000","0","0","0"
"5546792","0","0.0000","0","0","0"
"5546793","0","0.0000","0","0","0"
"5546794","0","0.0000","0","0","0"
"5546795","0","0.0000","0","0","0"
"5546796","0","0.0000","0","0","0"
"5546797","0","0.0000","0","0","0"
"5546798","0","0.0000","0","0","0"
"5546799","0","0.0000","0","0","0"
"5546800","0","0.0000","0","0","0"
"5546801","0","0.0000","0","0","0"
"5546802","0","0.0000","0","0","0"
"5546803","1","2.0000","3.81447497","16.3799","8"
"5546804","1","2.0000","1.02423334","4.7971","6"
"5546805","0","0.0000","0","0","0"
"5546806","0","0.0000","0","0","0"
"5546807","0","0.0000","0","0","0"
"5546808","1","2.0000","0.1265","0.2049","2"
"5546809","1","2.0000","4.8132636600000005","16.3806","11"
"5546810","0","0.0000","0","0","0"
"5546811","0","2.0000","0","0","0"
"5546812","0","2.0000","0","0","0"
"5546813","0","0.0000","0","0","0"
"5546814","0","0.0000","0","0","0"
"5546815","0","0.0000","0","0","0"
"5546816","0","0.0000","0","0","0"
"5546817","0","0.0000","0","0","0"
"5546818","0","0.0000","0","0","0"
"5546819","0","0.0000","0","0","0"
"5546820","0","0.0000","0","0","0"
"5546821","0","0.0000","0","0","0"
"5546822","0","0.0000","0","0","0"
"5546823","0","0.0000","0","0","0"
