act_key,avg_presence,avg_people_cnt,avg_activity,max_activity,cnt,first_eventtime,lastStatus,부재,,,
5540462,0,0,0,0,0,,,부재,,,
5540463,0,0,0,0,0,,,부재,,,
5540464,0,0,0,0,0,,,부재,,,
5540465,0,0,0,0,0,,,부재,,,
5540466,0,0,0,0,0,,,부재,,,
5540467,0,0,0,0,0,,,부재,,,
5540468,0,0,0,0,0,,,부재,,,
5540469,0,0,0,0,0,,,부재,,,
5540470,0,0,0,0,0,,,부재,,,
5540471,0,0,0,0,0,,,부재,,,
5540472,0,0,0,0,0,,,부재,,,
5540473,0,0,0,0,0,,,부재,,,
5540474,0,0,0,0,0,,,부재,,,
5540475,0,0,0,0,0,,,부재,,,
5540476,0,0,0,0,0,,,부재,,,
5540477,0,0,0,0,0,,,부재,,,
5540478,0,0,0,0,0,,,부재,,,
5540479,0,0,0,0,0,,,부재,,,
5540480,0,0,0,0,0,,,부재,,,
5540481,0,0,0,0,0,,,부재,,,
5540482,0,0,0,0,0,,,부재,,,
5540483,0,0,0,0,0,,,부재,,,
5540484,0,0,0,0,0,,,부재,,,
5540485,0,0,0,0,0,,,부재,,,
5540486,0,0,0,0,0,,,부재,,,
5540487,0,0,0,0,0,,,부재,,,
5540488,0,0,0,0,0,,,부재,,,
5540489,0,0,0,0,0,,,부재,,,
5540490,0,0,0,0,0,,,부재,,,
5540491,0,0,0,0,0,,,부재,,,
5540492,0,0,0,0,0,,,부재,,,
5540493,0,0,0,0,0,,,부재,,,
5540494,0,0,0,0,0,,,부재,,,
5540495,0,0,0,0,0,,,부재,,,
5540496,0,0,0,0,0,,,부재,,,
5540497,0,0,0,0,0,,,부재,,,
5540498,0,0,0,0,0,,,부재,,,
5540499,0,0,0,0,0,,,부재,,,
5540500,0,0,0,0,0,,,부재,,,
5540501,1,1,0,0,0,,,재실,,,
5540502,0,0,0,0,0,,,부재,,,
5540503,1,1,3.78224993,7.5645,2,,,재실,,,
5540504,0,0,0,0,0,,,부재,,,
5540505,0,0,0,0,0,,,부재,,,
5540506,0,0,0,0,0,,,부재,,,
5540507,0,0,0,0,0,,,부재,,,
5540508,0,0,0,0,0,,,부재,,,
5540509,0,0,0,0,0,,,부재,,,
5540510,0,0,0,0,0,,,부재,,,
5540511,1,2,4.05810012,15.5242,6,,,재실,,,
5540512,1,2,4.276075,16.6589,132,,,재실,,,
5540513,0,0,0,0,0,,,부재,,,
5540514,0,0,0,0,0,,,부재,,,
5540515,0,0,0,0,0,,,부재,,,
5540516,1,2,15.3154552,82.6096,9,,,재실,,,
5540517,1,1,4.23451419,29.2839,7,,,재실,,,
5540518,1,1,8.2986497,47.7451,6,,,재실,,,
5540519,0,0,0,0,0,,,부재,,,
5540520,1,1,0.11145,0.4458,4,,,재실,,,
5540521,0,0,0,0,0,,,부재,,,
5540522,0,0,0,0,0,,,부재,,,
5540523,1,1,0.0120375,0.0963,8,,,재실,,,
5540524,0,0,0,0,0,,,부재,,,
5540525,0,0,0,0,0,,,부재,,,
5540526,0,0,0,0,0,,,부재,,,
5540527,0,0,0,0,0,,,부재,,,
5540528,1,1,0.0734,0.0734,1,,,재실,,,
5540529,0,0,0,0,0,,,부재,,,
5540530,0,0,0,0,0,,,부재,,,
5540531,0,0,0,0,0,,,부재,,,
5540532,0,0,0,0,0,,,부재,,,
5540533,0,0,0,0,0,,,부재,,,
5540534,1,1,11.06679555,26.2192,45,,,재실,,,
5540535,1,1,11.51039462,43.4513,37,,,재실,,,
5540536,1,1,17.61966642,34.2767,3,2022-09-03 08:20,주의,재실,,,
5540537,0,0,0,0,0,,,부재,,,
5540538,0,0,0,0,0,,,부재,,,
5540539,0,0,0,0,0,,,부재,,,
5540540,0,0,0,0,0,,,부재,,,
5540541,0,0,0,0,0,,,부재,,,
5540542,0,0,0,0,0,,,부재,,,
5540543,0,0,0,0,0,,,부재,,,
5540544,0,0,0,0,0,,,부재,,,
5540545,0,0,0,0,0,,,부재,,,
5540546,0,0,0,0,0,,,부재,,,
5540547,0,0,0,0,0,,,부재,,,
5540548,0,0,0,0,0,,,부재,,,
5540549,0,0,0,0,0,,,부재,,,
5540550,0,0,0,0,0,,,부재,,,
5540551,0,0,0,0,0,,,부재,,,
5540552,0,0,0,0,0,,,부재,,,
5540553,0,0,0,0,0,,,부재,,,
5540554,0,0,0,0,0,,,부재,,,
5540555,0,0,0,0,0,,,부재,,,
5540556,1,1,9.63937998,15.8918,5,,,재실,,,
5540557,0,0,0,0,0,,,부재,,,
5540558,0,0,0,0,0,,,부재,,,
5540559,1,1,14.31717978,40.8914,5,,,재실,,,
5540560,0,0,0,0,0,,,부재,,,
5540561,0,0,0,0,0,,,부재,,,
5540562,0,0,0,0,0,,,부재,,,
5540563,1,1,12.22142001,29.2192,15,,,재실,,,
5540564,0,0,0,0,0,,,부재,,,
5540565,0,0,0,0,0,,,부재,,,
5540566,0,0,0,0,0,,,부재,,,
5540567,0,0,0,0,0,,,부재,,,
5540568,0,0,0,0,0,,,부재,,,
5540569,0,0,0,0,0,,,부재,,,
5540570,0,0,0,0,0,,,부재,,,
5540571,0,0,0,0,0,,,부재,,,
5540572,0,0,0,0,0,,,부재,,,
5540573,0,0,0,0,0,,,부재,,,
5540574,0,0,0,0,0,,,부재,,,
5540575,0,0,0,0,0,,,부재,,,
5540576,0,0,0,0,0,,,부재,,,
5540577,0,0,0,0,0,,,부재,,,
5540578,0,0,0,0,0,,,부재,,,
5540579,0,0,0,0,0,,,부재,,,
5540580,0,0,0,0,0,,,부재,,,
5540581,0,0,0,0,0,,,부재,,,
5540582,0,0,0,0,0,,,부재,,,
5540583,1,1,6.6200478,14.5186,23,,,재실,,,
5540584,0,0,0,0,0,,,부재,,,
5540585,0,0,0,0,0,,,부재,,,
5540586,0,0,0,0,0,,,부재,,,
5540587,0,0,0,0,0,,,부재,,,
5540588,0,0,0,0,0,,,부재,,,
5540589,0,0,0,0,0,,,부재,,,
5540590,0,0,0,0,0,,,부재,,,
5540591,0,0,0,0,0,,,부재,,,
5540592,0,0,0,0,0,,,부재,,,
5540593,0,0,0,0,0,,,부재,,,
5540594,0,0,0,0,0,,,부재,,,
5540595,0,0,0,0,0,,,부재,,,
5540596,0,0,0,0,0,,,부재,,,
5540597,0,0,0,0,0,,,부재,,,
5540598,0,0,0,0,0,,,부재,,,
5540599,0,0,0,0,0,,,부재,,,
5540600,0,0,0,0,0,,,부재,,,
5540601,0,0,0,0,0,,,부재,,,
5540602,0,0,0,0,0,,,부재,,,
5540603,0,0,0,0,0,,,부재,,,
5540604,0,0,0,0,0,,,부재,,,
5540605,0,0,0,0,0,,,부재,,,
5540606,0,0,0,0,0,,,부재,,,
5540607,0,0,0,0,0,,,부재,,,
5540608,0,0,0,0,0,,,부재,,,
5540609,0,0,0,0,0,,,부재,,,
5540610,0,0,0,0,0,,,부재,,,
5540611,0,0,0,0,0,,,부재,,,
5540612,0,0,0,0,0,,,부재,,,
5540613,0,0,0,0,0,,,부재,,,
5540614,0,0,0,0,0,,,부재,,,
5540615,0,0,0,0,0,,,부재,,,
5540616,0,0,0,0,0,,,부재,,,
5540617,1,1,5.99561252,13.425,16,,,재실,,,
5540618,1,1,3.94083322,8.7069,3,,,재실,,,
5540619,0,0,0,0,0,,,부재,,,
5540620,0,0,0,0,0,,,부재,,,
5540621,0,0,0,0,0,,,부재,,,
5540622,0,0,0,0,0,,,부재,,,
5540623,0,0,0,0,0,,,부재,,,
5540624,1,2,4.21336178,19.1166,34,,,재실,,,
5540625,1,1,0.52359998,0.5236,1,,,재실,,,
5540626,1,1,17.74829938,35.2856,2,,,재실,,,
5540627,1,1,6.20465292,14.4144,17,,,재실,,,
5540628,0,0,0,0,0,,,부재,,,
5540629,0,0,0,0,0,,,부재,,,
5540630,0,0,0,0,0,,,부재,,,
5540631,0,0,0,0,0,,,부재,,,
5540632,0,0,0,0,0,,,부재,,,
5540633,0,0,0,0,0,,,부재,,,
5540634,0,0,0,0,0,,,부재,,,
5540635,0,0,0,0,0,,,부재,,,
5540636,0,0,0,0,0,,,부재,,,
5540637,1,2,12.73674995,47.2088,30,,,재실,,,
5540638,1,2,13.23980497,54.1811,40,,,재실,,,
5540639,1,2,13.08945414,45.7383,24,,,재실,,,
5540640,1,1,6.9390883,30.6234,17,,,재실,,,
5540641,0,0,0,0,0,,,부재,,,
5540642,0,0,0,0,0,,,부재,,,
5540643,0,0,0,0,0,,,부재,,,
5540644,0,0,0,0,0,,,부재,,,
5540645,0,0,0,0,0,,,부재,,,
5540646,1,2,10.73339995,44.4623,17,,,재실,,,
5540647,0,0,0,0,0,,,부재,,,
5540648,0,0,0,0,0,,,부재,,,
5540649,0,0,0,0,0,,,부재,,,
5540650,0,0,0,0,0,,,부재,,,
5540651,0,0,0,0,0,,,부재,,,
5540652,0,0,0,0,0,,,부재,,,
5540653,1,1,0.0433,0.0433,1,,,재실,,,
5540654,1,1,4.25460005,4.2546,1,,,재실,,,
5540655,0,0,0,0,0,,,부재,,,
5540656,0,0,0,0,0,,,부재,,,
5540657,0,0,0,0,0,,,부재,,,
5540658,0,0,0,0,0,,,부재,,,
5540659,1,1,0.76095001,1.4972,2,,,재실,,,
5540660,1,2,5.31764001,11.9129,5,,,재실,,,
5540661,0,0,0,0,0,,,부재,,,
5540662,1,1,16.82702895,33.5499,7,,,재실,,,
5540663,0,0,0,0,0,,,부재,,,
5540664,0,0,0,0,0,,,부재,,,
5540665,0,0,0,0,0,,,부재,,,
5540666,0,0,0,0,0,,,부재,,,
5540667,0,0,0,0,0,,,부재,,,
5540668,0,0,0,0,0,,,부재,,,
5540669,0,0,0,0,0,,,부재,,,
5540670,0,0,0,0,0,,,부재,,,
5540671,0,0,0,0,0,,,부재,,,
5540672,0,0,0,0,0,,,부재,,,
5540673,1,1,4.48358574,7.136,7,,,재실,,,
5540674,1,1,2.2565999,2.2566,1,,,재실,,,
5540675,0,0,0,0,0,,,부재,,,
5540676,0,0,0,0,0,,,부재,,,
5540677,0,0,0,0,0,,,부재,,,
5540678,0,0,0,0,0,,,부재,,,
5540679,0,0,0,0,0,,,부재,,,
5540680,0,0,0,0,0,,,부재,,,
5540681,0,0,0,0,0,,,부재,,,
5540682,0,0,0,0,0,,,부재,,,
5540683,0,0,0,0,0,,,부재,,,
5540684,0,0,0,0,0,,,부재,,,
5540685,0,0,0,0,0,,,부재,,,
5540686,1,1,11.52246021,38.7112,5,,,재실,,,
5540687,0,0,0,0,0,,,부재,,,
5540688,0,0,0,0,0,,,부재,,,
5540689,0,0,0,0,0,,,부재,,,
5540690,0,0,0,0,0,,,부재,,,
5540691,0,0,0,0,0,,,부재,,,
5540692,0,0,0,0,0,,,부재,,,
5540693,0,0,0,0,0,,,부재,,,
5540694,0,0,0,0,0,,,부재,,,
5540695,0,0,0,0,0,,,부재,,,
5540696,0,0,0,0,0,,,부재,,,
5540697,0,0,0,0,0,,,부재,,,
5540698,0,0,0,0,0,,,부재,,,
5540699,0,0,0,0,0,,,부재,,,
5540700,0,0,0,0,0,,,부재,,,
5540701,0,0,0,0,0,,,부재,,,
5540702,0,0,0,0,0,,,부재,,,
5540703,0,0,0,0,0,,,부재,,,
5540704,0,0,0,0,0,,,부재,,,
5540705,0,0,0,0,0,,,부재,,,
5540706,0,0,0,0,0,,,부재,,,
5540707,0,0,0,0,0,,,부재,,,
5540708,0,0,0,0,0,,,부재,,,
5540709,0,0,0,0,0,,,부재,,,
5540710,0,0,0,0,0,,,부재,,,
5540711,0,0,0,0,0,,,부재,,,
5540712,0,0,0,0,0,,,부재,,,
5540713,0,0,0,0,0,,,부재,,,
5540714,0,0,0,0,0,,,부재,,,
5540715,0,0,0,0,0,,,부재,,,
5540716,0,0,0,0,0,,,부재,,,
5540717,0,0,0,0,0,,,부재,,,
5540718,0,0,0,0,0,,,부재,,,
5540719,0,0,0,0,0,,,부재,,,
5540720,1,1,3.51186319,30.26,19,,,재실,,,
5540721,1,1,0,0,1,,,재실,,,
5540722,0,0,0,0,0,,,부재,,,
5540723,1,1,0.0304,0.1216,4,,,재실,,,
5540724,1,1,0,0,5,,,재실,,,
5540725,1,1,2.66130916,29.2744,11,,,재실,,,
5540726,0,0,0,0,0,,,부재,,,
5540727,0,0,0,0,0,,,부재,,,
5540728,1,1,0.01265,0.1012,8,,,재실,,,
5540729,1,1,0,0,4,,,재실,,,
5540730,0,0,0,0,0,,,부재,,,
5540731,0,0,0,0,0,,,부재,,,
5540732,1,1,2.00647329,29.265,15,,,재실,,,
5540733,1,1,4.32429995,30.2701,7,,,재실,,,
5540734,0,0,0,0,0,,,부재,,,
5540735,1,1,0.0213375,0.1707,8,,,재실,,,
5540736,1,1,0,0,16,,,재실,,,
5540737,1,1,3.30959345,30.26,46,,,재실,,,
5540738,1,1,4.39907503,30.26,8,,,재실,,,
5540739,0,0,0,0,0,,,부재,,,
5540740,1,1,2.27463752,30.26,16,,,재실,,,
5540741,1,1,0,0,19,,,재실,,,
5540742,1,1,0,0,10,,,재실,,,
5540743,0,0,0,0,0,,,부재,,,
5540744,0,0,0,0,0,,,부재,,,
5540745,0,0,0,0,0,,,부재,,,
5540746,1,1,0.87349994,29.2839,13,,,재실,,,
5540747,0,0,0,0,0,,,부재,,,
5540748,0,0,0,0,0,,,부재,,,
5540749,1,1,0.01803333,0.1623,9,,,재실,,,
5540750,1,1,0,0,14,,,재실,,,
5540751,1,1,0,0,1,,,재실,,,
5540752,0,0,0,0,0,,,부재,,,
5540753,0,0,0,0,0,,,부재,,,
5540754,1,1,3.9881126,29.2744,8,,,재실,,,
5540755,1,1,2.23452149,29.2555,14,,,재실,,,
5540756,1,1,3.0950364,19.8066,22,,,재실,,,
5540757,1,1,9.88338665,30.5669,15,,,재실,,,
5540758,1,1,5.56775,29.3519,8,,,재실,,,
5540759,1,1,0,0,12,,,재실,,,
5540760,1,1,1.30690829,29.3786,24,,,재실,,,
5540761,1,1,2.01397336,30.2096,15,,,재실,,,
5540762,0,0,0,0,0,,,부재,,,
5540763,1,1,4.32984996,30.26,14,,,재실,,,
5540764,1,1,11.92011986,30.26,5,,,재실,,,
5540765,0,0,0,0,0,,,부재,,,
5540766,0,0,0,0,0,,,부재,,,
5540767,0,0,0,0,0,,,부재,,,
5540768,0,0,0,0,0,,,부재,,,
5540769,0,0,0,0,0,,,부재,,,
5540770,0,0,0,0,0,,,부재,,,
5540771,0,0,0,0,0,,,부재,,,
5540772,0,0,0,0,0,,,부재,,,
5540773,0,0,0,0,0,,,부재,,,
5540774,0,0,0,0,0,,,부재,,,
5540775,0,0,0,0,0,,,부재,,,
5540776,0,0,0,0,0,,,부재,,,
5540777,0,0,0,0,0,,,부재,,,
5540778,0,0,0,0,0,,,부재,,,
5540779,0,0,0,0,0,,,부재,,,
5540780,0,0,0,0,0,,,부재,,,
5540781,0,0,0,0,0,,,부재,,,
5540782,1,1,3.25556659,29.2839,9,,,재실,,,
5540783,0,0,0,0,0,,,부재,,,
5540784,0,0,0,0,0,,,부재,,,
5540785,0,0,0,0,0,,,부재,,,
5540786,1,1,0.1629,0.1629,1,,,재실,,,
5540787,1,1,0.27535001,1.0003,4,,,재실,,,
5540788,1,1,5.2505616,29.2744,13,,,재실,,,
5540789,0,0,0,0,0,,,부재,,,
5540790,0,0,0,0,0,,,부재,,,
5540791,0,0,0,0,0,,,부재,,,
5540792,0,0,0,0,0,,,부재,,,
5540793,0,0,0,0,0,,,부재,,,
5540794,0,0,0,0,0,,,부재,,,
5540795,0,0,0,0,0,,,부재,,,
5540796,0,0,0,0,0,,,부재,,,
5540797,0,0,0,0,0,,,부재,,,
5540798,0,0,0,0,0,,,부재,,,
5540799,0,0,0,0,0,,,부재,,,
5540800,0,0,0,0,0,,,부재,,,
5540801,0,0,0,0,0,,,부재,,,
5540802,0,0,0,0,0,,,부재,,,
5540803,0,0,0,0,0,,,부재,,,
5540804,0,0,0,0,0,,,부재,,,
5540805,0,0,0,0,0,,,부재,,,
5540806,1,1,0.03,0.03,1,,,재실,,,
5540807,0,0,0,0,0,,,부재,,,
5540808,0,0,0,0,0,,,부재,,,
5540809,0,0,0,0,0,,,부재,,,
5540810,1,1,19.62751338,44.1202,15,,,재실,,,
5540811,1,1,10.40448879,24.3949,9,,,재실,,,
5540812,0,0,0,0,0,,,부재,,,
5540813,0,0,0,0,0,,,부재,,,
5540814,0,0,0,0,0,,,부재,,,
5540815,1,1,13.96386243,29.4939,8,,,재실,,,
5540816,0,0,0,0,0,,,부재,,,
5540817,0,0,0,0,0,,,부재,,,
5540818,0,0,0,0,0,,,부재,,,
5540819,1,1,10.08247477,18.8037,4,,,재실,,,
5540820,0,0,0,0,0,,,부재,,,
5540821,0,0,0,0,0,,,부재,,,
5540822,0,0,0,0,0,,,부재,,,
5540823,0,0,0,0,0,,,부재,,,
5540824,0,0,0,0,0,,,부재,,,
5540825,1,1,9.40770698,27.5267,14,,,재실,,,
5540826,0,0,0,0,0,,,부재,,,
5540827,0,0,0,0,0,,,부재,,,
5540828,1,1,6.80038465,12.3251,13,,,재실,,,
5540829,1,1,10.44423178,24.8596,22,,,재실,,,
5540830,0,0,0,0,0,,,부재,,,
5540831,0,0,0,0,0,,,부재,,,
5540832,0,0,0,0,0,,,부재,,,
5540833,0,0,0,0,0,,,부재,,,
5540834,0,0,0,0,0,,,부재,,,
5540835,0,0,0,0,0,,,부재,,,
5540836,0,0,0,0,0,,,부재,,,
5540837,0,0,0,0,0,,,부재,,,
5540838,0,0,0,0,0,,,부재,,,
5540839,0,0,0,0,0,,,부재,,,
5540840,0,0,0,0,0,,,부재,,,
5540841,1,1,0.14565,0.2408,2,,,재실,,,
5540842,0,0,0,0,0,,,부재,,,
5540843,0,0,0,0,0,,,부재,,,
5540844,0,0,0,0,0,,,부재,,,
5540845,0,0,0,0,0,,,부재,,,
5540846,0,0,0,0,0,,,부재,,,
5540847,0,0,0,0,0,,,부재,,,
5540848,0,0,0,0,0,,,부재,,,
5540849,0,0,0,0,0,,,부재,,,
5540850,0,0,0,0,0,,,부재,,,
5540851,0,0,0,0,0,,,부재,,,
5540852,0,0,0,0,0,,,부재,,,
5540853,0,0,0,0,0,,,부재,,,
5540854,0,0,0,0,0,,,부재,,,
5540855,0,0,0,0,0,,,부재,,,
5540856,0,0,0,0,0,,,부재,,,
5540857,1,1,0.0154,0.0154,1,,,재실,,,
5540858,0,0,0,0,0,,,부재,,,
5540859,0,0,0,0,0,,,부재,,,
5540860,0,0,0,0,0,,,부재,,,
5540861,1,1,4.89995006,12.2061,6,,,재실,,,
5540862,0,0,0,0,0,,,부재,,,
5540863,0,0,0,0,0,,,부재,,,
5540864,0,0,0,0,0,,,부재,,,
5540865,0,0,0,0,0,,,부재,,,
5540866,0,0,0,0,0,,,부재,,,
5540867,0,0,0,0,0,,,부재,,,
5540868,0,0,0,0,0,,,부재,,,
5540869,0,0,0,0,0,,,부재,,,
5540870,0,0,0,0,0,,,부재,,,
5540871,1,2,10.57937,31.1127,10,,,재실,,,
5540872,1,1,1.24749994,1.2475,1,,,재실,,,
5540873,0,0,0,0,0,,,부재,,,
5540874,0,0,0,0,0,,,부재,,,
5540875,0,0,0,0,0,,,부재,,,
5540876,0,0,0,0,0,,,부재,,,
5540877,0,0,0,0,0,,,부재,,,
5540878,0,0,0,0,0,,,부재,,,
5540879,0,0,0,0,0,,,부재,,,
5540880,0,0,0,0,0,,,부재,,,
5540881,0,0,0,0,0,,,부재,,,
5540882,0,0,0,0,0,,,부재,,,
5540883,0,0,0,0,0,,,부재,,,
5540884,1,1,15.57335044,31.1102,2,,,재실,,,
5540885,1,1,13.63731759,39.6644,17,,,재실,,,
5540886,0,0,0,0,0,,,부재,,,
5540887,0,0,0,0,0,,,부재,,,
5540888,0,0,0,0,0,,,부재,,,
5540889,0,0,0,0,0,,,부재,,,
5540890,0,0,0,0,0,,,부재,,,
5540891,0,0,0,0,0,,,부재,,,
5540892,0,0,0,0,0,,,부재,,,
5540893,0,0,0,0,0,,,부재,,,
5540894,0,0,0,0,0,,,부재,,,
5540895,0,0,0,0,0,,,부재,,,
5540896,0,0,0,0,0,,,부재,,,
5540897,0,0,0,0,0,,,부재,,,
5540898,0,0,0,0,0,,,부재,,,
5540899,0,0,0,0,0,,,부재,,,
5540900,0,0,0,0,0,,,부재,,,
5540901,0,0,0,0,0,,,부재,,,
5540902,1,1,11.14723993,52.7268,15,,,재실,,,
5540903,0,0,0,0,0,,,부재,,,
5540904,0,0,0,0,0,,,부재,,,
5540905,0,0,0,0,0,,,부재,,,
5540906,0,0,0,0,0,,,부재,,,
5540907,0,0,0,0,0,,,부재,,,
5540908,0,0,0,0,0,,,부재,,,
5540909,0,0,0,0,0,,,부재,,,
5540910,0,0,0,0,0,,,부재,,,
5540911,0,0,0,0,0,,,부재,,,
5540912,0,0,0,0,0,,,부재,,,
5540913,0,0,0,0,0,,,부재,,,
5540914,0,0,0,0,0,,,부재,,,
5540915,0,0,0,0,0,,,부재,,,
5540916,0,0,0,0,0,,,부재,,,
5540917,0,0,0,0,0,,,부재,,,
5540918,0,0,0,0,0,,,부재,,,
5540919,0,0,0,0,0,,,부재,,,
5540920,0,0,0,0,0,,,부재,,,
5540921,0,0,0,0,0,,,부재,,,
5540922,0,0,0,0,0,,,부재,,,
5540923,0,0,0,0,0,,,부재,,,
5540924,0,0,0,0,0,,,부재,,,
5540925,0,0,0,0,0,,,부재,,,
5540926,0,0,0,0,0,,,부재,,,
5540927,0,0,0,0,0,,,부재,,,
5540928,0,0,0,0,0,,,부재,,,
5540929,0,0,0,0,0,,,부재,,,
5540930,0,0,0,0,0,,,부재,,,
5540931,0,0,0,0,0,,,부재,,,
5540932,0,0,0,0,0,,,부재,,,
5540933,0,0,0,0,0,,,부재,,,
5540934,1,2,25.03228192,71.7132,11,2022-09-04 17:32,주의,재실,,,
5540935,0,0,0,0,0,,,부재,,,
5540936,0,0,0,0,0,,,부재,,,
5540937,0,0,0,0,0,,,부재,,,
5540938,0,0,0,0,0,,,부재,,,
5540939,1,1,18.14217462,44.2651,4,,,재실,,,
5540940,0,0,0,0,0,,,부재,,,
5540941,0,0,0,0,0,,,부재,,,
5540942,0,0,0,0,0,,,부재,,,
5540943,0,0,0,0,0,,,부재,,,
5540944,0,0,0,0,0,,,부재,,,
5540945,0,0,0,0,0,,,부재,,,
5540946,0,0,0,0,0,,,부재,,,
5540947,1,1,0.054,0.054,1,,,재실,,,
5540948,0,0,0,0,0,,,부재,,,
5540949,0,0,0,0,0,,,부재,,,
5540950,0,0,0,0,0,,,부재,,,
5540951,0,0,0,0,0,,,부재,,,
5540952,0,0,0,0,0,,,부재,,,
5540953,0,0,0,0,0,,,부재,,,
5540954,0,0,0,0,0,,,부재,,,
5540955,0,0,0,0,0,,,부재,,,
5540956,0,0,0,0,0,,,부재,,,
5540957,0,0,0,0,0,,,부재,,,
5540958,0,0,0,0,0,,,부재,,,
5540959,0,0,0,0,0,,,부재,,,
5540960,0,0,0,0,0,,,부재,,,
5540961,0,0,0,0,0,,,부재,,,
5540962,0,0,0,0,0,,,부재,,,
5540963,0,0,0,0,0,,,부재,,,
5540964,0,0,0,0,0,,,부재,,,
5540965,1,1,10.65411436,34.2345,14,,,재실,,,
5540966,1,1,7.6783669,20.9528,3,,,재실,,,
5540967,0,0,0,0,0,,,부재,,,
5540968,0,0,0,0,0,,,부재,,,
5540969,0,0,0,0,0,,,부재,,,
5540970,0,0,0,0,0,,,부재,,,
5540971,0,0,0,0,0,,,부재,,,
5540972,0,0,0,0,0,,,부재,,,
5540973,0,0,0,0,0,,,부재,,,
5540974,0,0,0,0,0,,,부재,,,
5540975,0,0,0,0,0,,,부재,,,
5540976,0,0,0,0,0,,,부재,,,
5540977,0,0,0,0,0,,,부재,,,
5540978,0,0,0,0,0,,,부재,,,
5540979,0,0,0,0,0,,,부재,,,
5540980,0,0,0,0,0,,,부재,,,
5540981,0,0,0,0,0,,,부재,,,
5540982,0,0,0,0,0,,,부재,,,
5540983,0,0,0,0,0,,,부재,,,
5540984,0,0,0,0,0,,,부재,,,
5540985,0,0,0,0,0,,,부재,,,
5540986,0,0,0,0,0,,,부재,,,
5540987,0,0,0,0,0,,,부재,,,
5540988,0,0,0,0,0,,,부재,,,
5540989,0,0,0,0,0,,,부재,,,
5540990,0,0,0,0,0,,,부재,,,
5540991,0,0,0,0,0,,,부재,,,
5540992,0,0,0,0,0,,,부재,,,
5540993,0,0,0,0,0,,,부재,,,
5540994,0,0,0,0,0,,,부재,,,
5540995,0,0,0,0,0,,,부재,,,
5540996,0,0,0,0,0,,,부재,,,
5540997,0,0,0,0,0,,,부재,,,
5540998,0,0,0,0,0,,,부재,,,
5540999,0,0,0,0,0,,,부재,,,
5541000,0,0,0,0,0,,,부재,,,
5541001,0,0,0,0,0,,,부재,,,
5541002,0,0,0,0,0,,,부재,,,
5541003,0,0,0,0,0,,,부재,,,
5541004,0,0,0,0,0,,,부재,,,
5541005,0,0,0,0,0,,,부재,,,
5541006,0,0,0,0,0,,,부재,,,
5541007,0,0,0,0,0,,,부재,,,
5541008,0,0,0,0,0,,,부재,,,
5541009,0,0,0,0,0,,,부재,,,
5541010,0,0,0,0,0,,,부재,,,
5541011,0,0,0,0,0,,,부재,,,
5541012,0,0,0,0,0,,,부재,,,
5541013,0,0,0,0,0,,,부재,,,
5541014,0,0,0,0,0,,,부재,,,
5541015,0,0,0,0,0,,,부재,,,
5541016,0,0,0,0,0,,,부재,,,
5541017,0,0,0,0,0,,,부재,,,
5541018,0,0,0,0,0,,,부재,,,
5541019,0,0,0,0,0,,,부재,,,
5541020,0,0,0,0,0,,,부재,,,
5541021,0,0,0,0,0,,,부재,,,
5541022,0,0,0,0,0,,,부재,,,
5541023,0,0,0,0,0,,,부재,,,
5541024,0,0,0,0,0,,,부재,,,
5541025,0,0,0,0,0,,,부재,,,
5541026,0,0,0,0,0,,,부재,,,
5541027,0,0,0,0,0,,,부재,,,
5541028,0,0,0,0,0,,,부재,,,
5541029,0,0,0,0,0,,,부재,,,
5541030,0,0,0,0,0,,,부재,,,
5541031,0,0,0,0,0,,,부재,,,
5541032,0,0,0,0,0,,,부재,,,
5541033,0,0,0,0,0,,,부재,,,
5541034,0,0,0,0,0,,,부재,,,
5541035,0,0,0,0,0,,,부재,,,
5541036,0,0,0,0,0,,,부재,,,
5541037,0,0,0,0,0,,,부재,,,
5541038,0,0,0,0,0,,,부재,,,
5541039,0,0,0,0,0,,,부재,,,
5541040,0,0,0,0,0,,,부재,,,
5541041,0,0,0,0,0,,,부재,,,
5541042,0,0,0,0,0,,,부재,,,
5541043,0,0,0,0,0,,,부재,,,
5541044,0,0,0,0,0,,,부재,,,
5541045,0,0,0,0,0,,,부재,,,
5541046,0,0,0,0,0,,,부재,,,
5541047,0,0,0,0,0,,,부재,,,
5541048,0,0,0,0,0,,,부재,,,
5541049,0,0,0,0,0,,,부재,,,
5541050,0,0,0,0,0,,,부재,,,
5541051,0,0,0,0,0,,,부재,,,
5541052,0,0,0,0,0,,,부재,,,
5541053,0,0,0,0,0,,,부재,,,
5541054,0,0,0,0,0,,,부재,,,
5541055,0,0,0,0,0,,,부재,,,
5541056,0,0,0,0,0,,,부재,,,
5541057,0,0,0,0,0,,,부재,,,
5541058,0,0,0,0,0,,,부재,,,
5541059,0,0,0,0,0,,,부재,,,
5541060,0,0,0,0,0,,,부재,,,
5541061,0,0,0,0,0,,,부재,,,
5541062,0,0,0,0,0,,,부재,,,
5541063,0,0,0,0,0,,,부재,,,
5541064,0,0,0,0,0,,,부재,,,
5541065,0,0,0,0,0,,,부재,,,
5541066,0,0,0,0,0,,,부재,,,
5541067,0,0,0,0,0,,,부재,,,
5541068,0,0,0,0,0,,,부재,,,
5541069,0,0,0,0,0,,,부재,,,
